# Cutout sizes based on A_AREA from the Rafelski et al. (2015) HUDF catalog
#
# id xsize ysize 
2903 4.5 4.5  
2904 4.5 4.5  
2905 4.5 4.5  
2906 4.5 4.5  
2908 5.1550559419 5.1550559419  
2909 4.5 4.5  
2910 4.5 4.5  
2911 4.5 4.5  
2912 4.5 4.5  
2913 4.5 4.5  
2914 4.5 4.5  
2915 4.5 4.5  
2916 4.5 4.5  
2917 4.5 4.5  
2918 4.5 4.5  
2919 4.5 4.5  
2920 4.5 4.5  
2921 4.5 4.5  
2922 4.5 4.5  
2923 4.5 4.5  
2924 4.5 4.5  
2925 4.5 4.5  
2926 4.5 4.5  
2928 4.5 4.5  
2929 4.5 4.5  
2930 4.5 4.5  
2931 4.5 4.5  
2932 4.5 4.5  
2933 4.5 4.5  
2935 4.5 4.5  
2936 4.5 4.5  
2937 4.5 4.5  
2940 4.5 4.5  
2941 4.5 4.5  
2942 4.5 4.5  
2943 4.5 4.5  
2944 4.5 4.5  
2945 4.5 4.5  
2946 4.5 4.5  
2947 4.5 4.5  
2949 4.5 4.5  
2950 4.5 4.5  
2951 4.5 4.5  
2952 4.5 4.5  
2954 4.5 4.5  
2955 4.5 4.5  
2956 4.5 4.5  
2957 4.5 4.5  
2958 4.5 4.5  
2959 4.5 4.5  
2960 4.5 4.5  
2961 4.5 4.5  
2964 4.5 4.5  
2965 4.5 4.5  
2966 4.5 4.5  
2967 4.5 4.5  
2968 4.5 4.5  
2969 4.5 4.5  
2970 4.5 4.5  
2971 4.5 4.5  
2973 4.5 4.5  
2976 4.5 4.5  
2977 4.5 4.5  
2978 4.5 4.5  
2979 4.5 4.5  
2980 4.5 4.5  
2981 4.5 4.5  
2982 4.5 4.5  
2983 4.5 4.5  
2984 4.5 4.5  
2985 4.5 4.5  
2987 4.5 4.5  
2988 4.5 4.5  
2989 4.5 4.5  
2990 4.5 4.5  
2991 4.5 4.5  
2992 4.5 4.5  
2993 4.5 4.5  
2994 4.5 4.5  
2996 4.5 4.5  
2997 4.5 4.5  
2998 4.5 4.5  
2999 4.5 4.5  
3000 4.5 4.5  
3001 4.5 4.5  
3002 4.5 4.5  
3004 4.5 4.5  
3005 4.5 4.5  
3006 4.5 4.5  
3007 4.5 4.5  
3008 4.5 4.5  
3010 4.5 4.5  
3011 4.5 4.5  
3014 4.5 4.5  
3015 4.5 4.5  
3016 4.5 4.5  
3017 4.5 4.5  
3018 4.5 4.5  
3019 4.5 4.5  
3020 4.5 4.5  
3021 4.5 4.5  
3022 4.5 4.5  
3023 4.5 4.5  
3024 4.5 4.5  
3025 4.5 4.5  
3026 4.5 4.5  
3027 4.5 4.5  
3028 4.5 4.5  
3029 4.5 4.5  
3030 4.5 4.5  
3031 4.5 4.5  
3032 4.5 4.5  
3033 4.5 4.5  
3034 4.5 4.5  
3036 4.5 4.5  
3037 4.5 4.5  
3038 4.5 4.5  
3039 4.5 4.5  
3040 4.5 4.5  
3041 4.5 4.5  
3042 4.5 4.5  
3044 4.5 4.5  
3045 4.5 4.5  
3046 4.5 4.5  
3047 4.5 4.5  
3048 4.5 4.5  
3049 4.5 4.5  
3050 4.5 4.5  
3053 4.5 4.5  
3056 4.5 4.5  
3057 4.5 4.5  
3059 4.5 4.5  
3060 4.5 4.5  
3061 4.5 4.5  
3062 4.5 4.5  
3063 4.5 4.5  
3065 4.5 4.5  
3067 4.5 4.5  
3068 4.5 4.5  
3069 4.5 4.5  
3070 4.5 4.5  
3071 4.5 4.5  
3073 4.5 4.5  
3074 4.5 4.5  
3075 4.5 4.5  
3077 4.5 4.5  
3079 4.5 4.5  
3080 4.5 4.5  
3081 4.5 4.5  
3082 4.5 4.5  
3084 4.5 4.5  
3085 4.5 4.5  
3086 4.5 4.5  
3087 4.5 4.5  
3088 4.5 4.5  
3089 4.5 4.5  
3092 4.71419568311 4.71419568311  
3093 5.61636082311 5.61636082311  
3094 4.5 4.5  
3095 4.5 4.5  
3096 4.5 4.5  
3097 4.5 4.5  
3098 4.5 4.5  
3099 4.5 4.5  
3100 4.5 4.5  
3101 4.5 4.5  
3102 4.5 4.5  
3103 8.16692087357 8.16692087357  
3104 4.5 4.5  
3105 4.5 4.5  
3106 4.5 4.5  
3108 4.5 4.5  
3109 4.5 4.5  
3110 4.5 4.5  
3112 4.5 4.5  
3113 4.5 4.5  
3114 4.5 4.5  
3115 4.5 4.5  
3116 4.5 4.5  
3117 4.5 4.5  
3118 4.5 4.5  
3119 4.5 4.5  
3120 4.5 4.5  
3121 4.5 4.5  
3123 4.5 4.5  
3124 4.5 4.5  
3125 4.5 4.5  
3126 4.5 4.5  
3128 4.5 4.5  
3129 4.5 4.5  
3130 4.5 4.5  
3131 4.5 4.5  
3132 4.5 4.5  
3133 4.5 4.5  
3134 4.5 4.5  
3135 4.5 4.5  
3136 4.5 4.5  
3137 4.5 4.5  
3138 4.5 4.5  
3140 4.5 4.5  
3141 4.5 4.5  
3142 4.5 4.5  
3143 4.5 4.5  
3144 4.5 4.5  
3145 4.5 4.5  
3146 4.5 4.5  
3147 4.5 4.5  
3148 4.5 4.5  
3150 4.5 4.5  
3151 4.5 4.5  
3152 4.5 4.5  
3153 4.5 4.5  
3154 4.5 4.5  
3155 4.5 4.5  
3156 4.5 4.5  
3157 4.5 4.5  
3158 4.5 4.5  
3159 4.5 4.5  
3160 4.5 4.5  
3161 4.5 4.5  
3162 4.5 4.5  
3163 4.5 4.5  
3164 4.5 4.5  
3165 4.5 4.5  
3166 4.5 4.5  
3167 4.5 4.5  
3168 4.5 4.5  
3169 4.5 4.5  
3171 4.5 4.5  
3172 4.5 4.5  
3174 4.5 4.5  
3176 4.5 4.5  
3177 4.5 4.5  
3178 4.5 4.5  
3179 4.5 4.5  
3180 4.5 4.5  
3181 4.5 4.5  
3182 4.5 4.5  
3183 4.5 4.5  
3184 4.5 4.5  
3185 4.5 4.5  
3186 4.5 4.5  
3187 4.5 4.5  
3188 4.5 4.5  
3189 4.5 4.5  
3190 4.5 4.5  
3193 4.5 4.5  
3194 4.5 4.5  
3195 4.5 4.5  
3196 4.5 4.5  
3197 4.5 4.5  
3198 4.5 4.5  
3199 4.5 4.5  
3200 4.5 4.5  
3201 4.5 4.5  
3204 4.5 4.5  
3206 4.5 4.5  
3207 4.5 4.5  
3208 4.5 4.5  
3210 4.5 4.5  
3213 4.5 4.5  
3215 4.5 4.5  
3216 4.5 4.5  
3218 4.5 4.5  
3219 4.5 4.5  
3220 4.5 4.5  
3221 4.5 4.5  
3222 4.5 4.5  
3224 4.5 4.5  
3225 4.5 4.5  
3226 4.5 4.5  
3227 4.5 4.5  
3228 4.5 4.5  
3229 4.5 4.5  
3230 4.5 4.5  
3231 4.5 4.5  
3232 4.5 4.5  
3233 4.5 4.5  
3234 4.5 4.5  
3235 4.5 4.5  
3236 4.5 4.5  
3240 4.5 4.5  
3242 4.5 4.5  
3243 4.5 4.5  
3244 4.5 4.5  
3245 4.5 4.5  
3246 4.5 4.5  
3247 4.5 4.5  
3248 4.5 4.5  
3249 4.5 4.5  
3250 4.5 4.5  
3251 4.5 4.5  
3252 4.5 4.5  
3253 4.5 4.5  
3254 4.5 4.5  
3255 4.5 4.5  
3256 4.5 4.5  
3257 4.5 4.5  
3258 4.5 4.5  
3259 4.5 4.5  
3260 4.5 4.5  
3261 4.5 4.5  
3262 4.5 4.5  
3263 4.5 4.5  
3264 4.5 4.5  
3265 4.5 4.5  
3266 4.5 4.5  
3267 4.5 4.5  
3268 4.5 4.5  
3269 4.5 4.5  
3270 4.5 4.5  
3271 4.5 4.5  
3272 4.5 4.5  
3274 4.5 4.5  
3275 4.5 4.5  
3276 4.5 4.5  
3278 4.5 4.5  
3279 4.5 4.5  
3281 4.5 4.5  
3283 4.5 4.5  
3284 4.5 4.5  
3286 4.5 4.5  
3287 4.5 4.5  
3288 4.5 4.5  
3289 4.5 4.5  
3290 4.5 4.5  
3291 5.59285873867 5.59285873867  
3292 4.5 4.5  
3293 4.5 4.5  
3294 4.5 4.5  
3295 4.5 4.5  
3296 4.5 4.5  
3297 4.5 4.5  
3298 5.0310015485 5.0310015485  
3300 4.5 4.5  
3301 4.5 4.5  
3302 4.5 4.5  
3303 4.5 4.5  
3304 4.5 4.5  
3305 4.60481388546 4.60481388546  
3306 4.5 4.5  
3307 4.5 4.5  
3308 4.5 4.5  
3310 4.5 4.5  
3311 4.5 4.5  
3312 4.5 4.5  
3313 4.5 4.5  
3314 4.5 4.5  
3315 4.5 4.5  
3316 4.5 4.5  
3317 4.5 4.5  
3318 4.5 4.5  
3320 4.5 4.5  
3321 4.5 4.5  
3322 4.5 4.5  
3323 4.5 4.5  
3324 4.5 4.5  
3326 4.5 4.5  
3327 4.5 4.5  
3328 4.5 4.5  
3329 4.5 4.5  
3330 4.5 4.5  
3331 4.5 4.5  
3332 4.5 4.5  
3333 4.5 4.5  
3334 4.5 4.5  
3335 4.5 4.5  
3336 4.5 4.5  
3337 4.5 4.5  
3338 4.5 4.5  
3339 4.5 4.5  
3340 4.5 4.5  
3341 4.5 4.5  
3342 4.5 4.5  
3343 4.5 4.5  
3344 4.5 4.5  
3345 4.5 4.5  
3346 4.5 4.5  
3348 4.5 4.5  
3349 4.5 4.5  
3350 4.5 4.5  
3351 4.5 4.5  
3352 4.5 4.5  
3353 4.5 4.5  
3354 4.5 4.5  
3355 4.5 4.5  
3356 4.5 4.5  
3357 4.5 4.5  
3358 4.5 4.5  
3359 4.5 4.5  
3361 4.5 4.5  
3362 4.5 4.5  
3363 4.5 4.5  
3364 4.5 4.5  
3365 4.5 4.5  
3366 4.5 4.5  
3367 4.5 4.5  
3368 4.5 4.5  
3371 4.5 4.5  
3372 4.5 4.5  
3374 4.5 4.5  
3375 4.5 4.5  
3376 4.5 4.5  
3377 4.5 4.5  
3378 4.5 4.5  
3379 4.5 4.5  
3380 4.5 4.5  
3381 4.5 4.5  
3382 4.5 4.5  
3383 4.5 4.5  
3384 5.32508116345 5.32508116345  
3385 4.5 4.5  
3386 4.5 4.5  
3387 4.5 4.5  
3388 4.5 4.5  
3389 4.5 4.5  
3393 4.5 4.5  
3394 4.5 4.5  
3395 4.5 4.5  
3397 4.5 4.5  
3398 4.5 4.5  
3399 4.5 4.5  
3400 4.5 4.5  
3401 4.5 4.5  
3402 4.5 4.5  
3403 4.5 4.5  
3404 4.5 4.5  
3405 4.5 4.5  
3407 4.5 4.5  
3408 4.5 4.5  
3410 4.5 4.5  
3412 4.5 4.5  
3413 4.5 4.5  
3415 4.5 4.5  
3416 4.5 4.5  
3417 4.5 4.5  
3418 4.5 4.5  
3419 4.5 4.5  
3420 4.5 4.5  
3422 4.5 4.5  
3424 4.5 4.5  
3425 4.5 4.5  
3426 4.5 4.5  
3427 4.5 4.5  
3428 4.5 4.5  
3429 4.5 4.5  
3431 4.5 4.5  
3432 4.5 4.5  
3434 4.5 4.5  
3435 4.5 4.5  
3436 4.5 4.5  
3437 4.5 4.5  
3438 4.5 4.5  
3439 4.5 4.5  
3440 4.5 4.5  
3442 4.5 4.5  
3443 4.5 4.5  
3444 4.5 4.5  
3445 4.5 4.5  
3446 4.5 4.5  
3447 4.5 4.5  
3448 4.5 4.5  
3449 4.5 4.5  
3450 4.5 4.5  
3451 4.5 4.5  
3452 4.5 4.5  
3453 4.5 4.5  
3454 4.5 4.5  
3455 4.5 4.5  
3456 4.5 4.5  
3457 4.5 4.5  
3458 4.5 4.5  
3460 4.5 4.5  
3461 4.5 4.5  
3462 4.5 4.5  
3464 4.5 4.5  
3467 4.5 4.5  
3468 4.5 4.5  
3470 4.5 4.5  
3471 4.5 4.5  
3473 4.5 4.5  
3474 4.5 4.5  
3475 4.5 4.5  
3476 4.5 4.5  
3477 4.5 4.5  
3479 4.5 4.5  
3480 4.5 4.5  
3481 4.5 4.5  
3482 4.5 4.5  
3483 4.5 4.5  
3485 4.5 4.5  
3486 4.5 4.5  
3487 4.5 4.5  
3488 4.5 4.5  
3489 4.5 4.5  
3490 4.5 4.5  
3491 4.5 4.5  
3492 4.5 4.5  
3493 4.5 4.5  
3494 4.5 4.5  
3495 4.5 4.5  
3496 4.5 4.5  
3497 4.5 4.5  
3498 4.5 4.5  
3499 4.5 4.5  
3500 4.5 4.5  
3501 4.5 4.5  
3502 4.5 4.5  
3503 4.5 4.5  
3504 4.5 4.5  
3505 4.5 4.5  
3506 4.5 4.5  
3507 4.5 4.5  
3508 4.5 4.5  
3509 4.5 4.5  
3510 4.5 4.5  
3511 4.5 4.5  
3512 4.5 4.5  
3513 4.5 4.5  
3514 4.5 4.5  
3515 4.5 4.5  
3516 4.5 4.5  
3517 4.5 4.5  
3519 4.5 4.5  
3520 4.5 4.5  
3521 4.5 4.5  
3522 4.5 4.5  
3525 4.5 4.5  
3526 4.5 4.5  
3529 4.5 4.5  
3530 4.5 4.5  
3532 5.98141537434 5.98141537434  
3533 4.5 4.5  
3534 4.5 4.5  
3535 4.5 4.5  
3536 4.5 4.5  
3538 5.57466111275 5.57466111275  
3541 4.5 4.5  
3542 4.5 4.5  
3543 4.5 4.5  
3544 4.5 4.5  
3545 4.5 4.5  
3546 4.5 4.5  
3547 4.5 4.5  
3548 4.5 4.5  
3549 4.5 4.5  
3550 4.5 4.5  
3551 4.5 4.5  
3553 4.5 4.5  
3554 4.5 4.5  
3555 4.5 4.5  
3556 4.5 4.5  
3557 4.5 4.5  
3558 4.5 4.5  
3560 4.5 4.5  
3561 4.5 4.5  
3562 4.5 4.5  
3563 4.5 4.5  
3564 4.5 4.5  
3565 4.5 4.5  
3567 4.5 4.5  
3568 4.5 4.5  
3569 4.5 4.5  
3570 4.5 4.5  
3571 4.5 4.5  
3572 4.5 4.5  
3573 4.5 4.5  
3574 4.5 4.5  
3575 4.5 4.5  
3577 4.5 4.5  
3578 4.5 4.5  
3582 4.5 4.5  
3584 4.5 4.5  
3585 4.5 4.5  
3586 4.5 4.5  
3587 4.5 4.5  
3589 4.5 4.5  
3590 4.5 4.5  
3593 4.5 4.5  
3594 4.5 4.5  
3595 4.5 4.5  
3596 4.5 4.5  
3597 4.5 4.5  
3599 4.5 4.5  
3600 4.5 4.5  
3601 4.5 4.5  
3602 4.5 4.5  
3603 4.5 4.5  
3604 4.5 4.5  
3606 4.5 4.5  
3607 4.5 4.5  
3609 4.5 4.5  
3610 4.5 4.5  
3612 4.5 4.5  
3613 4.5 4.5  
3614 4.5 4.5  
3615 4.5 4.5  
3616 4.5 4.5  
3619 4.5 4.5  
3620 4.5 4.5  
3621 4.5 4.5  
3622 4.5 4.5  
3623 4.5 4.5  
3624 4.5 4.5  
3625 4.5 4.5  
3626 4.5 4.5  
3628 4.5 4.5  
3629 4.5 4.5  
3630 6.47155093329 6.47155093329  
3631 4.5 4.5  
3632 4.5 4.5  
3634 4.5 4.5  
3635 4.5 4.5  
3636 4.5 4.5  
3637 4.5 4.5  
3640 4.5 4.5  
3641 4.5 4.5  
3642 4.5 4.5  
3643 4.5 4.5  
3645 4.5 4.5  
3647 4.5 4.5  
3650 4.5 4.5  
3651 4.5 4.5  
3652 4.5 4.5  
3654 4.5 4.5  
3655 4.5 4.5  
3656 4.5 4.5  
3657 4.5 4.5  
3659 4.5 4.5  
3660 4.5 4.5  
3661 4.5 4.5  
3662 4.5 4.5  
3663 4.5 4.5  
3664 4.5 4.5  
3665 4.5 4.5  
3666 4.5 4.5  
3667 4.5 4.5  
3668 4.5 4.5  
3670 4.5 4.5  
3671 4.5 4.5  
3672 4.5 4.5  
3673 4.5 4.5  
3675 4.5 4.5  
3676 4.5 4.5  
3677 4.5 4.5  
3678 4.5 4.5  
3679 4.5 4.5  
3681 4.5 4.5  
3682 4.5 4.5  
3685 4.5 4.5  
3686 4.5 4.5  
3687 4.5 4.5  
3688 4.5 4.5  
3689 4.5 4.5  
3690 4.5 4.5  
3691 4.5 4.5  
3692 4.5 4.5  
3693 4.5 4.5  
3694 4.5 4.5  
3696 4.5 4.5  
3697 4.5 4.5  
3698 4.5 4.5  
3699 4.5 4.5  
3700 4.5 4.5  
3701 4.5 4.5  
3702 4.5 4.5  
3704 4.5 4.5  
3705 4.5 4.5  
3706 4.5 4.5  
3709 4.5 4.5  
3710 4.5 4.5  
3711 4.5 4.5  
3712 4.5 4.5  
3713 4.5 4.5  
3714 4.5 4.5  
3715 4.5 4.5  
3718 4.5 4.5  
3719 4.5 4.5  
3720 4.5 4.5  
3721 4.5 4.5  
3722 4.5 4.5  
3724 4.5 4.5  
3725 4.5 4.5  
3726 4.5 4.5  
3729 4.5 4.5  
3730 4.5 4.5  
3731 4.5 4.5  
3733 4.5 4.5  
3734 4.5 4.5  
3735 4.5 4.5  
3737 4.5 4.5  
3738 4.5 4.5  
3739 4.5 4.5  
3740 4.5 4.5  
3741 4.5 4.5  
3742 4.5 4.5  
3743 4.5 4.5  
3744 4.5 4.5  
3745 4.5 4.5  
3746 4.5 4.5  
3748 4.5 4.5  
3749 4.5 4.5  
3750 4.5 4.5  
3751 4.5 4.5  
3752 4.5 4.5  
3753 4.5 4.5  
3754 4.5 4.5  
3755 4.5 4.5  
3756 4.5 4.5  
3757 4.5 4.5  
3758 4.5 4.5  
3759 4.5 4.5  
3760 4.5 4.5  
3762 4.5 4.5  
3763 4.5 4.5  
3764 4.5 4.5  
3765 4.5 4.5  
3767 4.5 4.5  
3769 4.5 4.5  
3770 4.5 4.5  
3771 4.5 4.5  
3772 4.5 4.5  
3773 4.5 4.5  
3774 4.5 4.5  
3775 4.5 4.5  
3777 4.5 4.5  
3778 4.5 4.5  
3779 4.5 4.5  
3781 4.5 4.5  
3782 4.5 4.5  
3783 4.5 4.5  
3784 4.5 4.5  
3785 4.5 4.5  
3786 4.5 4.5  
3787 4.5 4.5  
3788 4.5 4.5  
3789 4.5 4.5  
3790 4.5 4.5  
3791 4.5 4.5  
3792 4.5 4.5  
3793 4.5 4.5  
3794 4.5 4.5  
3795 4.5 4.5  
3797 4.5 4.5  
3799 4.5 4.5  
3800 4.5 4.5  
3801 4.5 4.5  
3802 4.5 4.5  
3803 4.5 4.5  
3804 4.5 4.5  
3805 4.5 4.5  
3806 4.5 4.5  
3807 4.5 4.5  
3808 4.5 4.5  
3809 4.5 4.5  
3811 4.5 4.5  
3812 4.5 4.5  
3813 4.5 4.5  
3814 4.5 4.5  
3815 4.5 4.5  
3817 4.5 4.5  
3818 4.5 4.5  
3821 4.5 4.5  
3822 4.5 4.5  
3823 4.5 4.5  
3824 4.5 4.5  
3825 4.5 4.5  
3826 4.5 4.5  
3827 4.5 4.5  
3829 4.5 4.5  
3830 4.5 4.5  
3831 4.5 4.5  
3832 4.5 4.5  
3833 4.5 4.5  
3834 4.5 4.5  
3835 4.5 4.5  
3836 4.5 4.5  
3837 4.5 4.5  
3839 4.5 4.5  
3840 4.5 4.5  
3841 4.5 4.5  
3843 4.5 4.5  
3844 4.5 4.5  
3845 4.5 4.5  
3846 4.5 4.5  
3847 4.5 4.5  
3849 4.5 4.5  
3850 4.5 4.5  
3851 4.5 4.5  
3852 4.5 4.5  
3854 4.5 4.5  
3855 4.5 4.5  
3856 4.5 4.5  
3857 4.5 4.5  
3858 4.5 4.5  
3859 4.5 4.5  
3860 4.5 4.5  
3861 4.5 4.5  
3862 4.5 4.5  
3863 4.5 4.5  
3864 4.5 4.5  
3865 4.5 4.5  
3866 4.5 4.5  
3867 4.5 4.5  
3868 4.5 4.5  
3869 4.5 4.5  
3871 4.5 4.5  
3872 4.5 4.5  
3874 4.5 4.5  
3875 4.5 4.5  
3876 4.5 4.5  
3877 4.5 4.5  
3878 4.5 4.5  
3879 4.5 4.5  
3880 4.5 4.5  
3881 4.5 4.5  
3882 4.5 4.5  
3883 4.5 4.5  
3884 4.5 4.5  
3886 4.5 4.5  
3887 4.5 4.5  
3889 4.5 4.5  
3890 4.5 4.5  
3891 4.5 4.5  
3892 4.5 4.5  
3893 4.5 4.5  
3894 4.5 4.5  
3895 4.5 4.5  
3897 4.5 4.5  
3898 4.5 4.5  
3900 4.5 4.5  
3901 4.5 4.5  
3902 4.5 4.5  
3903 4.5 4.5  
3905 4.5 4.5  
3906 4.5 4.5  
3907 4.5 4.5  
3908 4.5 4.5  
3909 4.5 4.5  
3910 4.5 4.5  
3911 4.5 4.5  
3913 4.5 4.5  
3917 4.5 4.5  
3918 4.5 4.5  
3919 4.5 4.5  
3920 4.5 4.5  
3921 4.5 4.5  
3922 4.5 4.5  
3924 4.5 4.5  
3927 4.5 4.5  
3929 4.5 4.5  
3930 4.5 4.5  
3931 4.5 4.5  
3932 4.5 4.5  
3933 4.5 4.5  
3934 4.5 4.5  
3935 4.5 4.5  
3936 4.5 4.5  
3937 4.5 4.5  
3938 4.5 4.5  
3939 4.5 4.5  
3940 4.5 4.5  
3941 4.5 4.5  
3942 4.5 4.5  
3943 4.5 4.5  
3945 4.5 4.5  
3946 4.5 4.5  
3947 4.5 4.5  
3948 4.5 4.5  
3949 4.5 4.5  
3950 4.5 4.5  
3951 4.5 4.5  
3952 4.5 4.5  
3953 4.5 4.5  
3954 4.5 4.5  
3955 4.5 4.5  
3956 4.5 4.5  
3957 4.5 4.5  
3958 4.5 4.5  
3960 4.5 4.5  
3961 4.5 4.5  
3962 4.5 4.5  
3963 4.5 4.5  
3964 4.5 4.5  
3968 4.5 4.5  
3969 4.5 4.5  
3970 4.5 4.5  
3971 4.5 4.5  
3972 4.5 4.5  
3973 4.5 4.5  
3974 4.5 4.5  
3976 4.5 4.5  
3977 4.5 4.5  
3978 4.5 4.5  
3979 4.5 4.5  
3980 4.5 4.5  
3981 4.5 4.5  
3983 4.5 4.5  
3984 4.5 4.5  
3986 4.5 4.5  
3987 4.5 4.5  
3988 4.5 4.5  
3989 4.5 4.5  
3990 4.5 4.5  
3991 4.5 4.5  
3992 4.5 4.5  
3993 4.5 4.5  
3994 4.5 4.5  
3995 4.5 4.5  
3996 4.5 4.5  
3997 4.5 4.5  
3998 4.5 4.5  
3999 4.5 4.5  
4000 4.5 4.5  
4001 4.5 4.5  
4002 4.5 4.5  
4003 4.5 4.5  
4004 4.5 4.5  
4005 4.5 4.5  
4006 4.5 4.5  
4007 4.5 4.5  
4008 4.5 4.5  
4009 4.5 4.5  
4010 4.5 4.5  
4011 4.5 4.5  
4012 4.5 4.5  
4014 4.5 4.5  
4015 4.5 4.5  
4016 4.5 4.5  
4017 4.5 4.5  
4019 4.5 4.5  
4020 4.5 4.5  
4021 4.5 4.5  
4023 4.5 4.5  
4024 4.5 4.5  
4025 4.5 4.5  
4026 4.5 4.5  
4027 4.5 4.5  
4028 4.5 4.5  
4029 4.5 4.5  
4030 4.5 4.5  
4031 4.5 4.5  
4032 4.5 4.5  
4033 4.5 4.5  
4034 4.5 4.5  
4035 4.5 4.5  
4036 4.5 4.5  
4039 4.5 4.5  
4040 4.5 4.5  
4041 4.5 4.5  
4042 4.5 4.5  
4043 4.5 4.5  
4044 4.5 4.5  
4045 4.5 4.5  
4046 4.5 4.5  
4047 4.5 4.5  
4049 4.5 4.5  
4050 4.5 4.5  
4051 4.5 4.5  
4052 4.5 4.5  
4053 4.5 4.5  
4054 4.5 4.5  
4055 4.5 4.5  
4056 4.5 4.5  
4057 4.5 4.5  
4058 4.5 4.5  
4059 4.5 4.5  
4062 4.5 4.5  
4063 4.5 4.5  
4064 4.5 4.5  
4065 4.5 4.5  
4066 4.5 4.5  
4067 4.5 4.5  
4068 4.5 4.5  
4069 4.5 4.5  
4070 4.5 4.5  
4071 4.5 4.5  
4072 4.5 4.5  
4074 4.5 4.5  
4075 4.5 4.5  
4076 4.5 4.5  
4077 4.5 4.5  
4078 4.5 4.5  
4079 4.5 4.5  
4080 4.5 4.5  
4082 4.5 4.5  
4083 4.5 4.5  
4084 4.5 4.5  
4086 4.5 4.5  
4088 4.5 4.5  
4089 4.5 4.5  
4091 4.5 4.5  
4092 4.5 4.5  
4093 4.5 4.5  
4094 4.5 4.5  
4095 4.5 4.5  
4096 4.5 4.5  
4097 4.5 4.5  
4098 4.5 4.5  
4099 4.5 4.5  
4100 4.5 4.5  
4101 4.5 4.5  
4102 4.5 4.5  
4104 4.5 4.5  
4105 4.5 4.5  
4106 4.5 4.5  
4107 4.5 4.5  
4108 4.5 4.5  
4109 4.5 4.5  
4110 4.5 4.5  
4111 4.5 4.5  
4112 4.5 4.5  
4113 4.5 4.5  
4114 4.5 4.5  
4115 4.5 4.5  
4116 4.5 4.5  
4117 4.5 4.5  
4118 4.5 4.5  
4119 4.5 4.5  
4120 4.5 4.5  
4123 4.5 4.5  
4124 4.5 4.5  
4125 4.5 4.5  
4126 4.5 4.5  
4127 4.5 4.5  
4128 4.5 4.5  
4129 4.5 4.5  
4131 4.5 4.5  
4132 4.5 4.5  
4133 4.5 4.5  
4134 4.5 4.5  
4135 4.5 4.5  
4136 4.5 4.5  
4138 4.5 4.5  
4139 4.5 4.5  
4140 4.5 4.5  
4143 4.5 4.5  
4144 4.5 4.5  
4146 4.5 4.5  
4148 4.5 4.5  
4149 4.5 4.5  
4150 4.5 4.5  
4151 4.5 4.5  
4153 4.5 4.5  
4157 4.5 4.5  
4158 4.5 4.5  
4159 4.5 4.5  
4161 4.5 4.5  
4162 4.5 4.5  
4163 4.5 4.5  
4164 4.5 4.5  
4165 4.5 4.5  
4166 4.5 4.5  
4167 4.5 4.5  
4169 4.5 4.5  
4170 4.5 4.5  
4171 4.5 4.5  
4172 4.5 4.5  
4173 4.5 4.5  
4174 4.5 4.5  
4175 4.5 4.5  
4176 4.5 4.5  
4177 4.5 4.5  
4178 4.5 4.5  
4179 4.5 4.5  
4181 4.5 4.5  
4182 4.5 4.5  
4183 4.5 4.5  
4184 4.5 4.5  
4185 4.5 4.5  
4186 4.5 4.5  
4187 4.5 4.5  
4188 4.5 4.5  
4189 4.5 4.5  
4190 4.5 4.5  
4191 4.5 4.5  
4192 4.5 4.5  
4193 4.5 4.5  
4194 4.5 4.5  
4195 4.5 4.5  
4197 4.5 4.5  
4198 4.5 4.5  
4199 4.5 4.5  
4200 4.5 4.5  
4201 4.5 4.5  
4202 4.5 4.5  
4203 4.5 4.5  
4204 4.5 4.5  
4205 4.5 4.5  
4207 4.5 4.5  
4208 4.5 4.5  
4209 4.5 4.5  
4210 4.5 4.5  
4212 4.5 4.5  
4213 4.5 4.5  
4214 4.5 4.5  
4215 4.5 4.5  
4216 4.5 4.5  
4217 4.5 4.5  
4218 4.5 4.5  
4219 4.5 4.5  
4220 4.5 4.5  
4222 4.5 4.5  
4223 4.5 4.5  
4225 4.5 4.5  
4226 4.5 4.5  
4227 4.5 4.5  
4229 4.5 4.5  
4230 4.5 4.5  
4251 4.5 4.5  
4258 4.5 4.5  
4263 4.5 4.5  
4266 4.5 4.5  
4267 4.5 4.5  
4269 4.5 4.5  
4270 4.5 4.5  
4273 4.5 4.5  
4276 4.5 4.5  
4278 4.5 4.5  
4282 4.5 4.5  
4283 4.5 4.5  
4296 4.5 4.5  
4298 4.5 4.5  
4301 4.5 4.5  
4302 4.5 4.5  
4303 4.5 4.5  
4305 4.5 4.5  
4307 4.5 4.5  
4310 4.5 4.5  
4311 4.5 4.5  
4313 4.5 4.5  
4315 4.5 4.5  
4316 4.5 4.5  
4318 4.5 4.5  
4319 4.5 4.5  
4320 4.5 4.5  
4321 4.5 4.5  
4322 4.5 4.5  
4323 4.5 4.5  
4324 4.5 4.5  
4327 4.5 4.5  
4328 4.5 4.5  
4330 4.5 4.5  
4331 4.5 4.5  
4332 4.5 4.5  
4333 4.5 4.5  
4334 4.5 4.5  
4335 4.5 4.5  
4336 4.5 4.5  
4337 4.5 4.5  
4338 4.5 4.5  
4339 4.89287325395 4.89287325395  
4340 4.5 4.5  
4342 4.5 4.5  
4343 4.5 4.5  
4344 4.5 4.5  
